0.186833203,0.504040404,0.231739204,0.00917179,0,1,0
0.147723133,0.453535354,0.104799258,0.004607889,0,1,0
0.188576633,0.884848485,0.045335695,0.001649602,0,0,1
0.177959927,0.692424242,0.088843905,0.000395905,0,1,0
0.129690346,0.689393939,0.046530589,0.003002276,0,1,0
0.005724694,1,0.000351439,0,1,0,0
0.423627374,0.939393939,0.045687135,0.002705348,0,0,1
0.156258132,0.704545455,0.0946778,0.003673115,0,1,0
0.445823575,0.274242424,0.903550945,0.403833676,0,0,1
0.104293521,0.592929293,0.032402722,0.002144483,0,1,0
0.124225865,0.788383838,0.022632704,0.00203451,0,1,0
0.697736144,0.232323232,0.292116509,0.112030001,0,0,1
0.132448608,0.786868687,0.042945906,0.00203451,0,1,0
0.111839709,0.786363636,0.026006523,0.001594616,0,1,0
0.108066615,0.844949495,0.024671053,0.00149564,0,1,0
0.127322404,0.623737374,0.058057805,0.00365112,0,1,0
0.138251366,0.62020202,0.099527665,0.003739099,0,1,0
0.152224824,0.618181818,0.116748201,0.005190749,0,1,0
0.070075462,0.746969697,0.031137539,0,0,1,0
0.030653136,0.947979798,0.005271592,0,1,0,0
0.132188394,0.688888889,0.05854982,0.003552144,0,1,0
0.067551392,0.691414141,0.039923527,0,0,1,0
0.356908665,0.695454545,0.170026428,0.007258251,0,0,1
0.482227426,0.413131313,0.267164305,0.076398588,0,0,1
0.164610981,0.710606061,0.022632704,0.0016606,0,1,0
0.078584439,0.923232323,0.00702879,0,0,1,0
0.042492844,0.801010101,0.023687022,0,0,1,0
0.131954202,0.616666667,0.063610549,0.003475162,0,1,0
0.204033307,0.858080808,0.109297683,0.004651879,0,0,1
0.114962269,0.737373737,0.003444107,0.001407661,0,1,0
0.014728077,0.84040404,0.005552744,0,1,0,0
0.151912568,0.5,0.129962326,0.005729619,0,1,0
0.201483216,0.764141414,0.164122245,0.007423211,0,0,1
0.183372365,0.706060606,0.069725596,0.002496398,0,1,0
0.009679938,0.975252525,0.001827485,0,1,0,0
0.456752537,0.200505051,0.688048246,0.418218209,0,0,1
1,0.025252525,0.938554318,0.320022874,0,0,1
0.068696331,0.943434343,0.008434548,0,0,1,0
0.1307312,0.812121212,0.041188709,0.00199052,0,1,0
0.129352069,0.783838384,0.038658345,0.001957528,0,1,0
0.206583398,0.562626263,0.142684435,0.006004553,0,0,1
0.44319542,0.614646465,0.502628767,0.066588952,0,0,1
0.149336456,0.776262626,0.050607287,0.002562382,0,1,0
0.138745772,0.764141414,0.052223909,0.002342435,0,1,0
0.153395785,0.494949495,0.147112573,0.005872585,0,1,0
0.139552433,0.631313131,0.087789586,0.003706107,0,1,0
0.003434817,0.859090909,0.001827485,0,1,0,0
0.098881082,0.667171717,0.027201417,0.002188473,0,1,0
0.031850117,0.867676768,0.00302238,0,1,0,0
0.1470726,0.417171717,0.084064327,0.005762611,0,1,0
0.158964351,0.47020202,0.159975259,0.006521428,0,1,0
0.125058548,0.73030303,0,0.002320441,0,1,0
0.016352166,0.904513889,0.002483257,0,1,0,0
0.183551645,0.57349537,0.134171119,0.002073842,0,1,0
0.006365462,0.896412037,0.006245767,0,1,0,0
0.206919965,0.665509259,0.057641659,0.007547426,0,0,1
0.126092738,0.931712963,0.009632026,0.002583804,0,1,0
0.507850737,0.302083333,0.672134848,0.370911811,0,0,1
0.230118539,0.914930556,0.139513884,0.015332835,0,0,1
0.141341557,0.759259259,0.051997893,0.006459509,0,1,0
0.526268142,0.428819444,0.246895929,0.198510913,0,0,1
0.136532096,0.4375,0.025058319,0.012205072,0,1,0
0.162474892,0.694444444,0.090300248,0.009893248,0,1,0
0.436416103,0.776041667,0.235382647,0.035323315,0,0,1
0.195547005,0.897569444,0.106403793,0.001359897,0,1,0
0.017002857,0.921875,0.004740763,0,1,0,0
0.037513792,0.877314815,0.005944766,0,0,1,0
0.081760828,0.611689815,0.030024833,0,0,1,0
0.212578154,0.490740741,0.144781398,0.016216768,0,0,1
0.138399298,0.603587963,0.037926104,0.010165227,0,1,0
0.047726823,0.935763889,0.004439762,0,0,1,0
0.141567884,0.648726852,0.070810445,0.00907731,0,1,0
0.153959318,0.725115741,0.072014448,0.008567349,0,1,0
0.498995671,0.527777778,0.587704116,0.316617937,0,0,1
0.227346027,0.621527778,0.13078486,0.018256612,0,0,1
0.143916032,0.36400463,0.046956129,0.016624737,0,1,0
0.496506068,0.359953704,0.668146587,0.350615353,0,0,1
0.050273008,0.87962963,0.014147039,0,0,1,0
0.205024472,0.833333333,0.093235006,0.009825253,0,0,1
0.48666082,0.719907407,0.515012416,0.133065887,0,0,1
0.014626418,0.890625,0.002934758,0,1,0,0
0.140492828,0.563078704,0.076980962,0.010029238,0,1,0
0.184541828,0.61400463,0.103469035,0.001563881,0,1,0
0.043822672,0.690393519,0.02182256,0,0,1,0
0.0003112,0.833333333,0.003160509,0,1,0,0
0.156788412,0.613425926,0.035141847,0.007411437,0,1,0
0.161088636,0.521412037,0.13101061,0.015196845,0,1,0
0.008968229,0.962962963,0.00368726,0,1,0,0
0,0.804976852,0.002408007,0,1,0,0
0.005714771,0.960069444,0.002934758,0,1,0,0
0.228279628,0.696180556,0.108811799,0.013326987,0,0,1
0.139134863,0.611689815,0.006321017,0.008873326,0,1,0
0.007666846,1,0,0,1,0,0
0.321356834,0.659143519,0.292873805,0.052560005,0,0,1
0.136815006,0.740162037,0.03273384,0.007717413,0,1,0
0.156986449,0.254050926,0.110241553,0.018392602,0,1,0
0.047387331,0.767939815,0.02927233,0,0,1,0
0.103544855,0.924189815,0.014974791,0.002787788,0,1,0
0.020878717,0.909143519,0.006245767,0,1,0,0
0.506492772,0.563078704,0.565053804,0.248317128,0,0,1
0.15042295,0.616898148,0.012717285,0.010097233,0,1,0
0.090389566,0.670717593,0.024230567,0,0,1,0
0.189549325,0.722222222,0.114079314,0.001563881,0,1,0
0.008317538,0.909143519,0.002483257,0,1,0,0
0.15823125,0.49537037,0.102490782,0.012205072,0,1,0
0.51843155,0.276041667,0.295357062,0.268307609,0,0,1
0.261691233,0.861111111,0.056061404,0.008193377,0,0,1
0.004045605,0.855902778,0.00361201,0,1,0,0
0.15582652,0.543402778,0.099781774,0.014142925,0,1,0
0.167171189,0.884259259,0.068628189,0.007649419,0,1,0
0.273177356,0.631944444,0.133418617,0.018732576,0,0,1
0.140605992,0.730902778,0.011588532,0.006799483,0,1,0
0.175997963,0.469907407,0.150876665,0.018086625,0,1,0
0.168359408,0.872106481,0.034238844,0.004589651,0,1,0
0.872521006,0.05787037,0.313040861,0.403583328,0,0,1
0.165134241,0.630208333,0.139288133,0.019684504,0,1,0
0.024697994,0.840277778,0.006321017,0,1,0,0
0.164964495,0.516782407,0.132741365,0.018086625,0,1,0
0.092511387,0.850694444,0.012265784,0.002685796,0,1,0
0.152912553,0.552083333,0.063887426,0.013564969,0,1,0
0.165926387,0.600115741,0.144104146,0.021112395,0,1,0
0.149743967,0.355324074,0.053954398,0.012477052,0,1,0
0.13786177,0.585069444,0.039054857,0.010845176,0,1,0
1,0,1,1,0,0,1
